TX_RX_ID,Environment,TX_Power_dBm,PL_NYU_SUM_dB,PL_USC_perDelayMax_dB,Delta_PL_dB,DS_NYU_SUM_ns,DS_USC_perDelayMax_ns,Delta_DS_ns,ASA_NYU_10dB,ASA_NYU_15dB,ASA_NYU_20dB,ASA_USC,Delta_ASA_10dB,ASD_NYU_10dB,ASD_NYU_15dB,ASD_NYU_20dB,ASD_USC,Delta_ASD_10dB
T1-R1,LOS,-3.5,106.159046587309,106.159046587309,0,0.316885193250391,0.316885193250391,0,3.26465840306231,2.67943003849175,1.95580370242929,1.20741826972573e-06,3.26465719564405,3.26465840306231,2.67943003849175,1.95580370242929,1.20741826972573e-06,3.26465719564405
T1-R14,NLOS,-1.2,352.8,352.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1-R16,NLOS,-1.2,131.423668306186,131.423668306186,0,0.560997854342835,0.560997854342835,0,3.26465840306254,2.67943003849162,1.95580370242929,1.20741826972573e-06,3.26465719564427,3.26465840306254,2.67943003849162,1.95580370242948,8.53773646251594e-07,3.26465754928889
T1-R18,NLOS,-1.2,352.8,352.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1-R23,LOS,-1.5,111.206782576454,112.789417619867,-1.58263504341379,20.899308679248,22.4804768699365,-1.58116819068849,51.1870944020507,45.1764155991586,48.1163061090157,44.7741703610568,6.41292404099386,5.39565549027311,6.16757809885705,5.53252169245394,4.83511823999582,0.56053725027729
T1-R27,LOS,-1.87,104.591495295363,106.188859372068,-1.5973640767043,0.713555378886774,0.706588528087358,0.0069668507994155,3.26465840306231,3.12969258366278,2.82510619195413,2.12139679095948,1.14326161210283,3.26465840306231,2.67943003849175,1.9558037024291,1.20741826972573e-06,3.26465719564405
T1-R31,LOS,-1.87,105.350719294627,106.471542832184,-1.12082353755738,0.673535909971463,0.675290009031349,-0.00175409905988555,3.26465840306243,3.76479779440664,3.26649510772943,2.61936931163709,0.645289091425337,3.26465840306243,2.67943003849162,1.95580370242929,1.20741826972573e-06,3.26465719564416
T1-R5,LOS,-3.5,104.975951983517,105.209853363975,-0.233901380457155,0.360260332249077,0.365244930748873,-0.00498459849979543,3.26465840306265,2.67943003849162,1.95580370242929,8.53773646251594e-07,3.264657549289,3.26465840306243,2.67943003849162,1.9558037024291,1.20741826972573e-06,3.26465719564416
T1-R9,NLOS,-1.5,131.344511635663,131.344511635663,0,0.344758499918304,0.344758499918304,0,3.26465840306254,2.67943003849148,1.95580370242929,1.20741826972573e-06,3.26465719564427,3.26465840306254,2.67943003849162,1.95580370242929,1.20741826972573e-06,3.26465719564427
T2-R1,LOS,-2,112.436289736097,113.71093479748,-1.27464506138284,2.52800573025969,2.90211456012643,-0.374108829866744,3.26465840306231,3.44417794866542,2.98881847647166,2.9044306851716,0.360227717890715,3.26465840306231,2.67943003849175,2.40917756751167,2.41538135341077,0.849277049651544
T2-R35,LOS,-2,109.620575428127,111.008097758303,-1.38752233017604,18.0410500221146,20.9713214194032,-2.93027139728864,3.26465840306243,3.79709556379017,25.3616339194305,16.8975509418453,-13.6328925387829,3.26465840306254,3.09203372125396,6.97795754026681,5.41916768216817,-2.15450927910564
T2-R36,LOS,-2,106.74868969482,107.43562168235,-0.686931987529945,6.28681281836908,6.72319051006297,-0.436377691693892,3.26465840306231,2.67943003849148,2.072654084506,2.22689314179055,1.03776526127176,3.26465840306231,3.47071183380059,3.51744844575887,2.95753596773988,0.307122435322434
T3-R1,NLOS,-1.37,352.63,352.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3-R35,LOS,-1.37,117.616278171599,119.091999438978,-1.47572126737893,23.632266854147,25.5878498708146,-1.95558301666763,13.046479106459,11.6899786477098,10.9746829421457,10.4626239392788,2.58385516718022,23.6713938281339,20.9184273929982,19.51970587799,18.6808110594132,4.99058276872063
T3-R36,LOS,-1.37,115.688012739351,117.093576341347,-1.40556360199581,0.660760399258827,0.702280522999829,-0.0415201237410019,3.26465840306254,2.89938567008633,2.6830480938035,1.98044501527301,1.28421338778953,3.26465840306243,2.92138975182923,2.44210413519944,1.52358539187757,1.74107301118485
T3-R37,LOS,-1.37,122.361518294508,123.275438783528,-0.913920489019546,0.578519502743046,0.606800556455462,-0.0282810537124164,3.26465840306254,2.67943003849162,1.95580370242929,8.53773646251594e-07,3.26465754928889,3.26465840306254,2.67943003849162,1.95580370242929,8.53773646251594e-07,3.26465754928889
T4-R1,NLOS,-1.72,352.28,352.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4-R3,LOS,-1.72,114.320763304778,115.998789123264,-1.67802581848561,0.679175667286726,0.731744853137301,-0.0525691858505757,3.26465840306254,3.46362657594461,2.96173049732998,2.36772701549833,0.89693138756421,3.2646584030622,2.67943003849162,2.01624967863693,1.01607473312134,2.24858366994086
T4-R37,LOS,-1.72,108.187295914982,109.052071495573,-0.864775580591527,9.03320213847743,8.95706531343592,0.0761368250415089,7.9335903805484,14.5565565403217,12.9877175980624,11.9885630098935,-4.05497262934508,17.9291561849024,17.1555311484665,16.4687799310186,16.0230059560715,1.90615022883093
T4-R38,NLOS,-1.72,352.28,352.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T5-R1,NLOS,-3,118.031010563169,118.419748852004,-0.388738288834219,25.4231641268594,23.5145789292178,1.90858519764164,11.266901040983,34.4753009878828,28.4494696793783,24.7935114232076,-13.5266103822246,10.02034702957,9.33648114453414,8.85598801780582,8.44265322479564,1.57769380477436
T5-R10,NLOS,-3,129.192313598482,129.192313598482,0,0.42738656861349,0.42738656861349,0,3.26465840306243,2.67943003849175,1.95580370242929,1.20741826972573e-06,3.26465719564416,3.26465840306243,2.67943003849189,1.95580370242929,1.20741826972573e-06,3.26465719564416
T5-R3,LOS,-3,107.585763170492,109.099214017183,-1.5134508466906,6.45858763310033,7.19073667111404,-0.732149038013705,3.26465840306243,8.43339801615973,7.44663736353403,6.68649535970535,-3.42183695664292,3.26465840306254,8.13302428525784,7.72607160868828,6.91965391766426,-3.65499551460172
T5-R35,LOS,-3,111.868201936624,112.522143124317,-0.653941187692979,0.640244568315917,0.648680688733414,-0.00843612041749664,3.26465840306254,2.67943003849189,1.95580370242929,8.53773646251594e-07,3.26465754928889,3.26465840306231,3.45843785433297,2.8203526102735,2.05245414712378,1.21220425593854
T6-R1,LOS,-1.55,106.237281250716,107.082008604042,-0.844727353325538,0.562841335634813,0.570165075357891,-0.00732373972307732,3.26465840306243,2.67943003849148,1.95580370242929,1.20741826972573e-06,3.26465719564416,3.26465840306231,2.90309461909023,2.41842413554796,1.48197632448942,1.7826820785729
T6-R39,NLOS,-1.55,114.259074788607,115.933839875309,-1.67476508670228,22.8180279955149,22.8736580898449,-0.0556300943299419,61.3263929308078,60.0474693815492,60.0582003255927,59.7984205871716,1.52797234363619,29.6088697607106,30.5668344111899,30.2094443699363,29.9664156923727,-0.357545931662113
T6-R40,NLOS,-1.55,123.424608479534,124.667878586673,-1.24327010713895,0.573394427038502,0.600868481943163,-0.0274740549046609,4.9829572386504,4.43645344506836,3.97548473015197,3.45954658102109,1.52341065762931,3.26465840306243,2.67943003849175,1.95580370242948,8.53773646251594e-07,3.26465754928878
