TX_RX_ID,Environment,TX_Power_dBm,PL_NYU_SUM_dB,PL_USC_perDelayMax_dB,Delta_PL_dB,DS_NYU_SUM_ns,DS_USC_perDelayMax_ns,Delta_DS_ns,ASA_NYU_10dB,ASA_NYU_15dB,ASA_NYU_20dB,ASA_USC,Delta_ASA_10dB,ASD_NYU_10dB,ASD_NYU_15dB,ASD_NYU_20dB,ASD_USC,Delta_ASD_10dB
T1-R1,LOS,-3.5,102.878649363505,103.5885147337,-0.709865370194763,6.48884816949827,6.66321828856024,-0.174370119061971,3.26465840306243,12.9476950617586,10.1426069150645,8.38994136595806,-5.12528296289563,3.26465840306231,12.4492774317949,9.68666442823918,7.62220761389267,-4.35754921083035
T1-R14,NLOS,-1.2,131.27219438989,132.427691367921,-1.15549697803013,12.542639855613,11.6954119013132,0.847227954299797,60.7563094127169,54.4542451196846,52.8537991143116,52.0291016177345,8.72720779498241,3.26465840306254,2.67943003849162,1.95580370242929,8.53773646251594e-07,3.26465754928889
T1-R16,NLOS,-1.2,127.432890207109,128.48456327026,-1.05167306315101,18.0648866382862,19.7045074731328,-1.63962083484665,50.1222835096022,44.5725842735114,42.1088459299676,40.7090128883388,9.41327062126341,3.26465840306254,2.67943003849162,1.95580370242948,0.67738932633341,2.58726907672913
T1-R18,NLOS,-1.2,138.57670965728,139.717888260175,-1.14117860289554,56.1394510874479,53.3647022169426,2.77474887050527,43.9442282776593,43.6573103594275,43.6086833890373,43.5598269051517,0.384401372507618,9.12069148442218,8.72389033554246,8.44033215531192,8.1248334089347,0.995858075487483
T1-R23,LOS,-1.5,110.87586371162,112.683329519862,-1.80746580824291,21.5988916993295,22.605968832159,-1.00707713282956,51.99712356631,48.2719837117987,50.8605579910448,48.2557134881074,3.74141007820253,5.40484109070913,6.34620220958749,5.80625063365312,5.14988947840645,0.254951612302681
T1-R27,LOS,-1.87,104.421500702278,106.160304824983,-1.73880412270493,4.94267275105837,6.00858077537351,-1.06590802431514,3.26465840306231,3.60564934659979,3.08972332101744,4.60833788877982,-1.3436794857175,3.26465840306231,2.67943003849162,1.9558037024291,0.498318806961993,2.76633959610032
T1-R31,LOS,-1.87,105.078530932444,106.376426664218,-1.29789573177413,11.9977966540839,12.1601424342325,-0.162345780148593,3.26465840306231,4.14899882182066,3.55246267902238,6.92461254439163,-3.65995414132931,3.26465840306243,2.67943003849148,1.95580370242929,3.67661300048833,-0.411954597425908
T1-R5,LOS,-3.5,102.389255532416,103.152044546607,-0.762789014191412,2.79402761957483,2.49006412425066,0.303963495324172,3.26465840306254,2.67943003849202,2.30098359953388,8.53905748034207,-5.27439907727953,3.26465840306231,3.82642128688366,3.04681764099527,1.85136701367017,1.41329138939214
T1-R9,NLOS,-1.5,127.190901816937,128.013718739793,-0.822816922855736,10.8354249510101,11.5230936291641,-0.687668678154036,61.5487893971642,62.9012843146664,60.3268943227736,59.0353985686136,2.51339082855065,3.26465840306254,2.67943003849175,1.95580370242929,1.20741826972573e-06,3.26465719564427
T2-R1,LOS,-2,112.110196433126,113.604578632192,-1.49438219906601,24.9306395353812,23.2976146689047,1.63302486647646,3.26465840306254,3.70749805877151,5.22750992785421,8.71457553842792,-5.44991713536539,3.26465840306231,2.90714740941817,5.09945996414138,5.32871516356526,-2.06405676050295
