TX_RX_ID,Environment,TX_Power_dBm,PL_NYU_SUM_dB,PL_USC_perDelayMax_dB,Delta_PL_dB,DS_NYU_SUM_ns,DS_USC_perDelayMax_ns,Delta_DS_ns,ASA_NYU_10dB,ASA_NYU_15dB,ASA_NYU_20dB,ASA_USC,Delta_ASA_10dB,ASD_NYU_10dB,ASD_NYU_15dB,ASD_NYU_20dB,ASD_USC,Delta_ASD_10dB
T1-R1,LOS,-3.5,103.794955026571,104.052937387347,-0.257982360776282,5.69000821734211,5.85611452949777,-0.16610631215566,3.26465840306254,2.67943003849162,9.583355678889,7.11873832986261,-3.85407992680007,3.26465840306254,2.67943003849162,9.03627920010043,6.69477782527038,-3.43011942220784
T1-R14,NLOS,-1.2,134.992821937518,134.992821937518,0,0.515802993747392,0.515802993747392,0,3.26465840306254,2.67943003849162,1.95580370242948,1.20741826972573e-06,3.26465719564427,3.26465840306254,2.67943003849175,1.95580370242929,8.53773646251594e-07,3.26465754928889
T1-R16,NLOS,-1.2,128.768010388815,129.187238250343,-0.419227861528725,15.8012113609498,16.5482740528667,-0.747062691916859,30.5375197427575,41.2646643005375,37.6251214516465,35.4453697418735,-4.907849999116,3.26465840306243,2.67943003849189,1.95580370242948,8.53773646251594e-07,3.26465754928878
T1-R18,NLOS,-1.2,352.8,352.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1-R23,LOS,-1.5,110.999272888976,112.711495731485,-1.71222284250818,21.4008322380781,22.5801691549272,-1.17933691684901,51.8404664860475,46.1529336705847,50.0096275094515,47.1747621200248,4.66570436602267,5.40167731547048,6.28332650930877,5.71533119393082,5.02785349735264,0.373823818117835
T1-R27,LOS,-1.87,104.457163530921,106.170912110385,-1.71374857946371,3.26661781971467,3.94043593222572,-0.673818112511055,3.26465840306231,3.48375985488479,3.04551376933864,3.50230775871609,-0.237649355653771,3.26465840306243,2.67943003849175,1.9558037024291,1.20741826972573e-06,3.26465719564416
T1-R31,LOS,-1.87,105.158915076637,106.417868247097,-1.25895317046053,3.80475001422739,3.96824980523793,-0.163499791010543,3.26465840306254,4.11102986329301,3.50188050604596,3.98052829675337,-0.715869893690836,3.26465840306243,2.67943003849148,1.95580370242929,2.62167408931192,0.642984313750504
T1-R5,LOS,-3.5,103.128793716012,103.701261255387,-0.572467539375253,0.5894244135028,0.596883171152696,-0.00745875764989579,3.26465840306254,2.67943003849202,1.95580370242929,8.53773646251594e-07,3.26465754928889,3.26465840306231,2.67943003849189,1.9558037024291,0.94260675120522,2.32205165185709
T1-R9,NLOS,-1.5,129.358752489271,129.358752489271,0,0.632503304587909,0.632503304587909,0,3.26465840306254,2.67943003849148,1.95580370242948,1.20741826972573e-06,3.26465719564427,3.26465840306254,2.67943003849162,1.95580370242948,1.20741826972573e-06,3.26465719564427
T2-R1,LOS,-2,112.292732329189,113.660342836439,-1.36761050725082,3.9322308612507,4.25042111433692,-0.318190253086226,3.26465840306243,3.57307110183075,5.01162782773356,3.56265042378213,-0.297992020719699,3.26465840306254,2.67943003849162,4.84015060288286,3.28307444065257,-0.0184160375900353
T2-R35,LOS,-2,109.43426800253,110.867485823562,-1.43321782103145,20.8436993071123,23.9058705224839,-3.06217121537156,3.26465840306243,3.94340238944682,25.659927967769,19.6830118246504,-16.418353421588,3.26465840306243,3.115595845133,6.9461931398062,5.87792898449842,-2.61327058143599
T2-R36,LOS,-2,106.316974457339,107.045561002337,-0.728586544998194,6.56528732811763,6.83724352715772,-0.27195619904009,3.26465840306231,2.67943003849148,2.07844759876564,3.08300498650069,0.181653416561626,3.26465840306243,3.35401093036634,3.50538843312856,3.47816363630386,-0.213505233241436
T3-R1,NLOS,-1.37,137.585031509729,137.585031509729,0,0.348363239603776,0.348363239603776,0,3.26465840306243,2.67943003849162,1.95580370242929,1.20741826972573e-06,3.26465719564416,3.26465840306231,2.67943003849134,1.9558037024291,1.20741826972573e-06,3.26465719564405
T3-R35,LOS,-1.37,117.186315106008,118.895070886062,-1.70875578005381,25.2850535779185,26.269833965518,-0.984780387599507,13.319418600392,12.1836608266241,11.5632198431092,11.1290087457836,2.19040985460842,24.442614681588,22.1317494153972,20.7781082518195,20.1102517836296,4.3323628979584
T3-R36,LOS,-1.37,115.373946241695,117.066606522394,-1.6926602806986,0.698555292315331,0.717234058733702,-0.0186787664183705,3.26465840306254,3.26934408004051,2.88516346244375,2.20707862199633,1.05757978106621,3.26465840306243,3.08215121063559,2.74125365654384,2.06529266521937,1.19936573784306
T3-R37,LOS,-1.37,121.345918591578,123.077710872652,-1.73179228107411,0.648800391135331,0.673959681139808,-0.0251592900044778,3.26465840306243,3.33351871057309,2.78241572191836,1.99479360225695,1.26986480080548,3.26465840306243,2.89501050533388,2.35574177479044,1.46329916655098,1.80135923651144
T4-R1,NLOS,-1.72,130.511832934981,130.511832934981,0,0.529677540587812,0.529677540587812,0,3.26465840306243,2.67943003849148,1.95580370242929,1.20741826972573e-06,3.26465719564416,3.26465840306254,2.67943003849162,1.95580370242948,8.53773646251594e-07,3.26465754928889
T4-R3,LOS,-1.72,113.607272123956,115.901798703211,-2.29452657925428,0.812809183448576,0.853840916057359,-0.0410317326087832,3.98211677460153,4.33972824217366,3.83516016264927,3.31463138493952,0.667485389662004,3.26465840306243,3.45479826444151,2.81524243433416,2.04473546951211,1.21992293355032
T4-R37,LOS,-1.72,105.998191908909,107.128353203724,-1.13016129481522,7.96889427872946,7.72167988470811,0.247214394021351,7.40236429892387,13.303871186359,11.2614447230987,10.1603386396908,-2.75797434076693,13.7440105833423,14.5268881297478,14.2225082882561,13.5591237941945,0.184886789147864
T4-R38,NLOS,-1.72,352.28,352.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T5-R1,NLOS,-3,116.59157516603,117.583304806019,-0.991729639989401,31.9701978936802,33.0467770248216,-1.07657913114141,55.6147696147263,47.5217806533632,45.8445004644653,43.3023692535965,12.3124003611298,9.99017414637489,9.60249108058754,9.20747145149547,8.85455174093765,1.13562240543724
T5-R10,NLOS,-3,124.521243685537,127.97282330328,-3.45157961774275,0.637660632812507,0.645762633445371,-0.00810200063286448,5.16327659271113,4.52767898654984,4.13757442314312,3.64654409351492,1.51673249919621,5.1763316869918,4.58044551624913,4.21668507515666,3.76371793570372,1.41261375128808
T5-R3,LOS,-3,107.391694896577,109.037124540261,-1.64542964368425,6.95093032576134,7.31299255227853,-0.36206222651719,3.26465840306254,8.638339939369,7.67502232808301,7.22525848840403,-3.96060008534149,3.26465840306243,8.34144372384823,8.05740362982144,7.33826771124397,-4.07360930818155
T5-R35,LOS,-3,111.279512808392,112.378965832332,-1.09945302394021,0.687015143191405,0.701966761380376,-0.0149516181889705,3.26465840306254,3.33226816488279,3.00033927613389,2.3668140191248,0.897844383937742,3.26465840306254,3.3480682513721,2.80186231438755,2.02445524752043,1.24020315554211
T6-R1,LOS,-1.55,104.894478777465,106.69108293817,-1.79660416070504,0.659194538031405,0.676165034943315,-0.0169704969119102,4.38750529656579,3.81959021574501,3.23470043419586,2.64014164994255,1.74736364662324,4.71884836539017,4.60937681495313,4.14419846143832,3.57114060532843,1.14770776006174
T6-R39,NLOS,-1.55,113.764902548007,115.760784069094,-1.99588152108758,22.8356960752044,22.7908994721279,0.0447966030765343,61.3781893599537,60.9171765337287,60.7528458622201,60.5548538590891,0.823335500864516,31.5969429621756,30.9343596678302,30.9248847637059,30.7036842625123,0.893258699663242
T6-R40,NLOS,-1.55,121.724107334558,123.834160394048,-2.11005305949,11.1327294766434,13.8016833506178,-2.66895387397436,32.4777864267359,26.9049241703712,24.2997882988096,22.8410949658087,9.63669146092719,3.26465840306243,25.2794972883972,20.7222475280585,18.0696365073079,-14.8049781042454
